id,user_id,created_by_name,updated_at,created_at,active,type,event_id,event_at
3917,,Katherine Clark,2023-10-23 23:22:55,2023-10-23 23:22:55,False,card,239af8f7-0049-4ad6-8880-96973d78a5b1,2023-10-23 23:22:55
2405,332,Jennifer Thompson,2023-10-23 23:17:28,2023-10-23 23:17:28,False,card,4b694724-b611-4080-9277-1a4cac213d45,2023-10-23 23:17:28
2587,882,Anita Brooks,2023-10-23 23:23:37,2023-10-23 23:18:07,True,card,efa4d9be-db68-4b51-8fed-b5f0f5c2c250,2023-10-23 23:23:37
1167,589,Melissa Young,2023-10-23 23:13:04,2023-10-23 23:13:04,False,card,d0d39db4-1334-45f9-86bb-d4a6d7d3d969,2023-10-23 23:13:04
2559,249,Charles Wilson,2023-10-23 23:26:27,2023-10-23 23:18:02,True,card,c1e83307-1c8e-46aa-bd31-63565be6c0aa,2023-10-23 23:26:27
4296,,Lisa Barker,2023-10-23 23:26:37,2023-10-23 23:24:16,False,card,95e77313-5bf8-4ea2-8c37-243d9c0be967,2023-10-23 23:26:37
367,751,Julie Brooks,2023-10-23 23:12:00,2023-10-23 23:10:10,False,card,9e42925a-07d9-4ca5-a41b-c530b5458c14,2023-10-23 23:12:00
607,34,Douglas Cohen,2023-10-23 23:11:03,2023-10-23 23:11:03,True,card,a0bd40f8-cb30-425a-abad-6526d9112656,2023-10-23 23:11:03
647,96,Christopher Guzman,2023-10-23 23:22:01,2023-10-23 23:11:12,True,card,592a6ae6-d375-4a88-b29b-1850a4d7b6a6,2023-10-23 23:22:01
3840,861,Betty Ward,2023-10-23 23:28:25,2023-10-23 23:22:37,False,card,b0e440e4-9d8a-481a-b977-db6059b2435e,2023-10-23 23:28:25
3931,260,Natasha West,2023-10-23 23:22:57,2023-10-23 23:22:57,True,card,08d741b1-ed63-4749-b05a-2a3b830fbc26,2023-10-23 23:22:57
3279,,Kelly Watson,2023-10-23 23:27:07,2023-10-23 23:20:40,False,card,19992ed1-55cc-434a-802b-090da75bc6d3,2023-10-23 23:27:07
380,533,Anna Hebert,2023-10-23 23:10:28,2023-10-23 23:10:14,True,card,3301c73f-7509-4009-ab06-7a92c0a98b66,2023-10-23 23:10:28
344,812,Christina Hardy,2023-10-23 23:10:40,2023-10-23 23:10:05,True,card,ec9365da-07e2-473a-a389-63569fa3e089,2023-10-23 23:10:40
3113,152,Catherine Jennings,2023-10-23 23:28:31,2023-10-23 23:20:04,True,card,0d6fb106-0693-485d-a268-acde858739a3,2023-10-23 23:28:31
875,565,Virginia Rodriguez,2023-10-23 23:12:06,2023-10-23 23:12:06,False,card,45936f75-1318-437b-b2b2-4bbf1c670fd8,2023-10-23 23:12:06
4750,619,Corey Young,2023-10-23 23:25:46,2023-10-23 23:25:46,False,card,ca65a034-4b8a-4d8e-9c9e-536221677dcf,2023-10-23 23:25:46
5580,401,John Austin,2023-10-23 23:28:55,2023-10-23 23:28:55,False,card,ee1dd8ed-4d50-4bbf-9f71-c0599e2ad366,2023-10-23 23:28:55
3816,518,Brian Beck II,2023-10-23 23:22:33,2023-10-23 23:22:33,False,card,33eea0bb-fd9d-43b8-af2e-28cb22ba03bb,2023-10-23 23:22:33
213,,Amy Jones,2023-10-23 23:14:09,2023-10-23 23:09:39,True,card,04f9a538-2c33-453e-ac55-11ff0d499bf1,2023-10-23 23:14:09
4620,618,Samantha Walker,2023-10-23 23:26:04,2023-10-23 23:25:21,False,card,3d22df6b-c476-47b0-9f27-7c894f5dff29,2023-10-23 23:26:04
672,507,Alexander Kennedy,2023-10-23 23:11:18,2023-10-23 23:11:18,False,card,3fbf3e55-9a68-440a-b404-f621f90664c2,2023-10-23 23:11:18
456,598,Andrea Craig,2023-10-23 23:12:05,2023-10-23 23:10:30,True,card,923e8bed-1454-4760-a9e5-9d42da79b49a,2023-10-23 23:12:05
10,,Nancy Lopez,2023-10-23 23:10:17,2023-10-23 23:08:52,True,card,3e15ceeb-068d-4640-8d05-2f34a955457d,2023-10-23 23:10:17
3642,4,Amy Rivera,2023-10-23 23:21:59,2023-10-23 23:21:59,False,card,0f1f7595-fe07-45ca-b668-5b5c7b5a6196,2023-10-23 23:21:59
2798,212,Marcus Hill,2023-10-23 23:24:40,2023-10-23 23:18:54,False,card,eb41bf70-b185-48c6-b6f9-1398afccb123,2023-10-23 23:24:40
116,61,Jerome Stafford,2023-10-23 23:11:33,2023-10-23 23:09:17,False,card,8dc604ab-bfe2-4319-9d5e-9eeb760dd98d,2023-10-23 23:11:33
1851,745,Grant Smith,2023-10-23 23:20:27,2023-10-23 23:15:27,True,card,423059d4-4823-42f0-8a33-3c066db7599a,2023-10-23 23:20:27
4028,,William Yates,2023-10-23 23:23:18,2023-10-23 23:23:18,True,card,3037b1e5-2f51-4216-a429-49e7d6d6fcde,2023-10-23 23:23:18
1755,493,Austin Hensley,2023-10-23 23:15:09,2023-10-23 23:15:09,False,card,924808ab-2c87-4037-bfcf-2c8f773b59d0,2023-10-23 23:15:09
599,869,Neil Dominguez,2023-10-23 23:22:59,2023-10-23 23:11:00,True,card,5aad89ba-5e95-4602-9dd5-0bd7681c8c10,2023-10-23 23:22:59
1208,724,David Taylor,2023-10-23 23:15:44,2023-10-23 23:13:13,False,card,349e8ba0-28c7-48f4-a5de-8a70382f6d28,2023-10-23 23:15:44
2154,205,Elizabeth Allen,2023-10-23 23:16:34,2023-10-23 23:16:34,True,card,d6c7b7e8-2c04-43c6-a1aa-71e2f15c283f,2023-10-23 23:16:34
286,817,Crystal Evans,2023-10-23 23:15:27,2023-10-23 23:09:53,True,card,6d4f3c2c-61a3-4081-b81f-cf828e8c4575,2023-10-23 23:15:27
1603,543,Christine Shaw,2023-10-23 23:14:36,2023-10-23 23:14:36,False,card,3492b54c-e1f4-4cd8-ab7b-8b47bd82b4e2,2023-10-23 23:14:36
128,638,William Watkins,2023-10-23 23:09:19,2023-10-23 23:09:19,True,card,79eb12e0-942c-484c-88e7-f12a75119a5c,2023-10-23 23:09:19
2401,611,Kristin Haynes,2023-10-23 23:25:06,2023-10-23 23:17:27,True,card,bb7ec121-8b15-4a9d-b571-2aed99f4d4d8,2023-10-23 23:25:06
1631,458,Jeremy Nelson,2023-10-23 23:16:47,2023-10-23 23:14:43,False,card,fb0b0953-7f67-43b6-a41b-f8745177703c,2023-10-23 23:16:47
731,438,Loretta Mitchell MD,2023-10-23 23:24:32,2023-10-23 23:11:31,True,card,11ca58ff-28b3-48b3-8acb-c89fbd9e1c81,2023-10-23 23:24:32
3151,,Cynthia Miller,2023-10-23 23:23:53,2023-10-23 23:20:12,True,card,1acd9448-ca21-4cbf-ba38-57f6a9ca2558,2023-10-23 23:23:53
422,795,Samuel Barr,2023-10-23 23:10:54,2023-10-23 23:10:22,False,card,ac3694a6-6bd1-47ae-9132-e23c0987de01,2023-10-23 23:10:54
3342,893,Katherine Weber,2023-10-23 23:20:53,2023-10-23 23:20:53,False,card,4bc06c1a-9457-4e27-8131-113ea73b4bb0,2023-10-23 23:20:53
4748,413,Lacey Henry,2023-10-23 23:25:44,2023-10-23 23:25:44,True,card,e52511c2-8c33-4475-9de7-4889e53c947d,2023-10-23 23:25:44
4714,356,Derek Wilson,2023-10-23 23:25:38,2023-10-23 23:25:38,False,card,2bf9e8a1-1b4d-4098-aa22-8c4a48d707d3,2023-10-23 23:25:38
5356,240,Cynthia Patton,2023-10-23 23:28:02,2023-10-23 23:28:02,True,card,fbe3a1d1-964c-4940-8a05-d1ac57aa3762,2023-10-23 23:28:02
2140,677,Mariah Sanchez,2023-10-23 23:16:38,2023-10-23 23:16:31,False,card,afa1c2df-2c62-4f84-a88a-6aba9b7cd984,2023-10-23 23:16:38
2742,584,Mia Fitzgerald,2023-10-23 23:18:42,2023-10-23 23:18:42,True,card,786f0080-43f0-4db8-8f4c-0bb6a716c0ad,2023-10-23 23:18:42
4690,650,Tiffany Deleon,2023-10-23 23:25:35,2023-10-23 23:25:35,True,card,2f5eceb3-0e29-489c-ae68-368793498ef8,2023-10-23 23:25:35
538,952,Jacob Short,2023-10-23 23:18:38,2023-10-23 23:10:49,True,card,f7a8c394-b813-42a1-9631-e75e81f71c53,2023-10-23 23:18:38
4458,888,Dennis Russell,2023-10-23 23:24:48,2023-10-23 23:24:48,True,card,b10052a7-0e87-4302-93cf-223e642189d2,2023-10-23 23:24:48
2134,,Joseph Pennington,2023-10-23 23:16:29,2023-10-23 23:16:29,False,card,91102836-5c33-48d6-bfd1-b6136af5b914,2023-10-23 23:16:29
5151,314,Krista Peterson,2023-10-23 23:27:10,2023-10-23 23:27:10,False,card,f5de7aea-523d-46c1-a2ae-56c60ced93e7,2023-10-23 23:27:10
690,,Heather Johnson,2023-10-23 23:12:59,2023-10-23 23:11:22,True,card,19cb138c-280c-4932-927c-3b3b065c4f54,2023-10-23 23:12:59
18,627,Carl Huffman,2023-10-23 23:09:04,2023-10-23 23:08:53,True,card,63ea5b88-6447-4a01-aaa9-c6c0dab6877f,2023-10-23 23:09:04
5084,474,Patricia Green,2023-10-23 23:30:30,2023-10-23 23:26:55,True,card,234223f8-8cca-4903-b63a-cba781003dcd,2023-10-23 23:30:30
462,610,Evelyn Hawkins,2023-10-23 23:12:36,2023-10-23 23:10:32,False,card,8304504a-0096-4c6a-a558-1b311380f963,2023-10-23 23:12:36
3051,754,Spencer Smith,2023-10-23 23:19:50,2023-10-23 23:19:50,False,card,18cc78ad-2a8f-4b88-9149-da6506579063,2023-10-23 23:19:50
1742,932,John Wright,2023-10-23 23:15:07,2023-10-23 23:15:07,False,card,f20eb0cd-2226-4fc0-9eac-c14dac55b356,2023-10-23 23:15:07
2566,245,Heather White,2023-10-23 23:18:04,2023-10-23 23:18:04,False,card,5c202702-c786-4703-b03c-bc75e7a00842,2023-10-23 23:18:04
3829,542,Zachary Gomez,2023-10-23 23:22:35,2023-10-23 23:22:35,True,card,44e96ea0-5cf2-4355-9361-80d53d27fb8a,2023-10-23 23:22:35
28,779,Andrew Wood,2023-10-23 23:10:49,2023-10-23 23:08:56,False,card,920bc25c-cd47-4062-a2ce-b772c14bab15,2023-10-23 23:10:49
306,83,Alison Drake,2023-10-23 23:23:57,2023-10-23 23:09:56,True,card,0fd08f89-7b0c-4ff5-b132-2fd9b0dae82c,2023-10-23 23:23:57
3249,752,Amber Walker,2023-10-23 23:20:37,2023-10-23 23:20:33,False,card,e20c787e-ef31-46b5-8485-23844a58c8b4,2023-10-23 23:20:37
796,639,Shawn Hunt,2023-10-23 23:19:01,2023-10-23 23:11:50,True,card,44ce8bc1-577e-45d4-bd05-c5e70befbda7,2023-10-23 23:19:01
5400,96,Todd Johnson,2023-10-23 23:28:13,2023-10-23 23:28:13,True,card,317c281b-73c0-4e9e-9b6a-641e3537bf66,2023-10-23 23:28:13
3777,391,Randall Mack,2023-10-23 23:22:26,2023-10-23 23:22:26,False,card,68f0b057-e06a-496f-bb1c-efa5d8db6a6a,2023-10-23 23:22:26
1691,719,Timothy Galloway,2023-10-23 23:27:33,2023-10-23 23:14:56,False,card,c0531b01-6a20-44e1-b9d1-dc7e97d3584e,2023-10-23 23:27:33
445,270,Stephen Carroll,2023-10-23 23:10:42,2023-10-23 23:10:27,True,card,3d3c37d5-de32-409a-8ab4-167b792c6e4e,2023-10-23 23:10:42
245,337,Sara Smith,2023-10-23 23:12:06,2023-10-23 23:09:44,True,card,024f7e41-60fa-487e-a514-2d007caa033a,2023-10-23 23:12:06
1408,117,Robert Lloyd,2023-10-23 23:19:28,2023-10-23 23:13:55,True,card,73e63690-f8d4-4163-b870-27dc578f94e2,2023-10-23 23:19:28
309,66,Jacob Simon,2023-10-23 23:12:09,2023-10-23 23:09:57,True,card,c78ad320-8709-438d-a7ef-a68f43b2ff60,2023-10-23 23:12:09
4238,13,Kyle Parker,2023-10-23 23:26:40,2023-10-23 23:24:04,True,card,29cfa53f-82d2-4de8-9f2a-4cc622fe1efa,2023-10-23 23:26:40
1079,794,Kimberly Mcgee,2023-10-23 23:12:46,2023-10-23 23:12:46,True,card,ea64f30d-fad0-43a9-91e5-422d65bcc6ab,2023-10-23 23:12:46
1460,113,Lisa Gonzalez,2023-10-23 23:14:34,2023-10-23 23:14:06,False,card,59142c33-f0fd-4b52-82f0-8e0f6ee763e1,2023-10-23 23:14:34
945,131,Mariah Green,2023-10-23 23:12:23,2023-10-23 23:12:23,True,card,0962206b-19f7-4661-ae08-5abcd0adc224,2023-10-23 23:12:23
1,275,Anna Orr,2023-10-23 23:08:50,2023-10-23 23:08:50,True,card,6e479dd3-ba1a-4f8a-b92c-660eef2ea2ca,2023-10-23 23:08:50
558,603,Timothy Hoffman,2023-10-23 23:27:50,2023-10-23 23:10:54,True,card,906fd179-5556-4b0d-8ba9-0ef88f5d384d,2023-10-23 23:27:50
3323,805,Christopher Decker,2023-10-23 23:21:27,2023-10-23 23:20:48,False,card,62a37aae-bf98-47a2-886b-6edf8fefb642,2023-10-23 23:21:27
3996,509,Jessica Bailey,2023-10-23 23:23:11,2023-10-23 23:23:11,True,card,1312e76e-7fc8-43da-8ce5-ef55de0507a5,2023-10-23 23:23:11
919,830,Linda Lara,2023-10-23 23:27:46,2023-10-23 23:12:17,False,card,0cc4467e-772b-474b-b9d8-7735252cac8e,2023-10-23 23:27:46
906,652,Amy Edwards,2023-10-23 23:16:23,2023-10-23 23:12:13,False,card,a2e61596-551a-4911-ab28-d1b712304c99,2023-10-23 23:16:23
95,192,Kimberly Turner,2023-10-23 23:12:56,2023-10-23 23:09:14,False,card,746b7f08-8418-45f4-a923-cbb7f69597e6,2023-10-23 23:12:56
4092,232,Chad Lambert,2023-10-23 23:24:17,2023-10-23 23:23:33,False,card,ad7bebe3-87b1-447f-9085-fc031135cc4a,2023-10-23 23:24:17
1230,609,Paul Hernandez,2023-10-23 23:13:16,2023-10-23 23:13:16,True,card,413ce284-bec2-43ce-8130-b3146087b47e,2023-10-23 23:13:16
3177,947,Karen Gordon,2023-10-23 23:25:31,2023-10-23 23:20:17,False,card,d684c958-bd98-446b-a48c-923aa4c60a64,2023-10-23 23:25:31
4489,954,Steve Dominguez,2023-10-23 23:24:56,2023-10-23 23:24:56,False,card,518eb15e-fb34-4e23-9217-cc71ec6cc1a7,2023-10-23 23:24:56
968,830,Casey Reed,2023-10-23 23:15:51,2023-10-23 23:12:26,True,card,52e009e2-a6f7-4b94-80b8-5229c8fd2f72,2023-10-23 23:15:51
2482,657,Adam Huff,2023-10-23 23:18:05,2023-10-23 23:17:47,True,card,cc0562c0-f9f3-4015-a6f6-988c7ad3ee41,2023-10-23 23:18:05
1404,848,Michael Todd,2023-10-23 23:13:53,2023-10-23 23:13:53,True,card,2156ae05-876c-4386-9bc9-2c069c028559,2023-10-23 23:13:53
4160,50,Nicholas Richard,2023-10-23 23:24:42,2023-10-23 23:23:48,False,card,4ad49825-22da-4ec3-9142-313fa4a35225,2023-10-23 23:24:42
199,148,Mrs. Katherine Perez,2023-10-23 23:15:34,2023-10-23 23:09:36,False,card,edf4a5c7-b698-4c93-9097-b793ef372784,2023-10-23 23:15:34
1609,,Timothy Cline,2023-10-23 23:14:38,2023-10-23 23:14:38,True,card,da87d4c4-f981-4728-bf69-a1a027b978e1,2023-10-23 23:14:38
3187,925,Samantha Gregory,2023-10-23 23:20:40,2023-10-23 23:20:21,True,card,51ec9fa3-998b-499d-be78-61b70f61a71c,2023-10-23 23:20:40
4064,106,Christopher Cabrera,2023-10-23 23:23:27,2023-10-23 23:23:27,False,card,cc4efed8-32f4-464c-ba68-7122f21c7c4e,2023-10-23 23:23:27
2036,232,Brian Landry,2023-10-23 23:16:06,2023-10-23 23:16:06,False,card,1f9874ea-8503-4eba-896c-16167ad70cfb,2023-10-23 23:16:06
2565,765,Gina Hobbs,2023-10-23 23:18:04,2023-10-23 23:18:04,False,card,8a41742f-623b-40a2-8bd3-a3620cffdf69,2023-10-23 23:18:04
1529,850,Robert Galloway,2023-10-23 23:16:10,2023-10-23 23:14:19,False,card,0403084f-d71d-4220-854e-3f51a4078b70,2023-10-23 23:16:10
1661,832,Haley Sanchez,2023-10-23 23:14:49,2023-10-23 23:14:49,False,card,8bba9af3-d004-426f-97ae-ffee2fbdbb15,2023-10-23 23:14:49
2608,245,Kelly Sanchez MD,2023-10-23 23:20:05,2023-10-23 23:18:14,True,card,07a1e8ea-3f05-4464-8aae-baf63bcf3b09,2023-10-23 23:20:05
2328,,Cathy Day,2023-10-23 23:25:39,2023-10-23 23:17:11,False,card,909b6374-c650-4e27-909b-5b609b50fc01,2023-10-23 23:25:39
4084,,Heather Knapp,2023-10-23 23:26:03,2023-10-23 23:23:32,True,card,184e557e-4cf6-466a-b8ce-8a2730bbe29e,2023-10-23 23:26:03
3717,133,John White,2023-10-23 23:22:13,2023-10-23 23:22:13,False,card,3bc08cf5-265f-49af-abad-d849e36ae68f,2023-10-23 23:22:13
136,204,Natalie Jackson,2023-10-23 23:16:24,2023-10-23 23:09:20,True,card,a3f8929d-80f6-4c3b-a49e-8b466d2bac9a,2023-10-23 23:16:24
3448,610,Cory Taylor,2023-10-23 23:24:27,2023-10-23 23:21:18,True,card,487e1ddc-465c-4c20-8713-715f130a74f2,2023-10-23 23:24:27
2895,,Gregory Bean,2023-10-23 23:19:16,2023-10-23 23:19:16,False,card,8bd23b49-6c3d-4d82-9f9f-5481f559525f,2023-10-23 23:19:16
2207,948,William Thompson,2023-10-23 23:16:47,2023-10-23 23:16:47,False,card,019d5816-03af-4f28-894a-e38fbdad5e0d,2023-10-23 23:16:47
5096,806,Michael Lee,2023-10-23 23:26:57,2023-10-23 23:26:57,False,card,27842aa9-9ec6-4cc5-86f6-6874a3e13378,2023-10-23 23:26:57
803,42,Ryan Goodman,2023-10-23 23:25:22,2023-10-23 23:11:51,False,card,84a4da18-9b7a-401b-b151-27a214a9ceb4,2023-10-23 23:25:22
2333,,Kenneth Wade,2023-10-23 23:19:16,2023-10-23 23:17:12,False,card,a44e5dc9-201b-474d-8072-0070b87d4b3e,2023-10-23 23:19:16
127,372,Steven Williamson,2023-10-23 23:17:40,2023-10-23 23:09:19,False,card,a4e38712-2dfa-4e55-be7b-33b6bfd7d1ef,2023-10-23 23:17:40
662,897,Jerry Hess,2023-10-23 23:13:07,2023-10-23 23:11:15,True,card,a5a9bcbe-775f-4709-beb0-2aa5c601145c,2023-10-23 23:13:07
730,191,Veronica Cervantes,2023-10-23 23:11:31,2023-10-23 23:11:31,False,card,77133ba8-922b-44f2-b63b-1d2dd938bf33,2023-10-23 23:11:31
4918,,Karen Green,2023-10-23 23:26:21,2023-10-23 23:26:21,False,card,a2c04afe-531a-4e73-adff-a8dd15ca5a18,2023-10-23 23:26:21
229,292,David Noble,2023-10-23 23:11:08,2023-10-23 23:09:41,False,card,d316a3cb-bf05-46e0-bdb2-f6f553d7b8da,2023-10-23 23:11:08
4676,624,Michael Turner,2023-10-23 23:25:31,2023-10-23 23:25:31,True,card,32841269-8199-485a-b6f5-ff7589b80903,2023-10-23 23:25:31
1470,369,Lynn Chavez,2023-10-23 23:19:11,2023-10-23 23:14:07,False,card,44a8f4d3-2ce4-43c1-8c65-a81d7c400059,2023-10-23 23:19:11
490,,Omar Huber,2023-10-23 23:23:42,2023-10-23 23:10:36,True,card,2d3b42a2-a49d-40fc-b3f9-9bdbfbb4b6f4,2023-10-23 23:23:42
1045,548,Julia Snyder,2023-10-23 23:12:42,2023-10-23 23:12:42,True,card,5b7558ac-6b85-43f8-9b92-cbeae621c0fa,2023-10-23 23:12:42
4085,,Kelly Weeks,2023-10-23 23:30:24,2023-10-23 23:23:32,False,card,6ebc31ca-aece-4603-9afb-f0fc04a0f9b5,2023-10-23 23:30:24
1415,791,Janet Price,2023-10-23 23:21:25,2023-10-23 23:13:55,False,card,36e45e38-8b2a-4519-acb9-95d815722711,2023-10-23 23:21:25
402,143,Keith Carpenter,2023-10-23 23:13:50,2023-10-23 23:10:19,True,card,d87c5c37-17ed-4a67-b04a-c8cb1b1e31cc,2023-10-23 23:13:50
1276,940,Alexandra Brown,2023-10-23 23:25:27,2023-10-23 23:13:26,True,card,ccc2b8d6-1f5b-4323-8835-2d3ba8b10258,2023-10-23 23:25:27
1072,172,Stephanie Bush,2023-10-23 23:12:45,2023-10-23 23:12:45,False,card,6a45daf1-b0cc-436b-8234-5b550e4c31ab,2023-10-23 23:12:45
766,408,Randy Pierce,2023-10-23 23:11:40,2023-10-23 23:11:40,False,card,601ba705-84af-47f6-8294-c94a4391507b,2023-10-23 23:11:40
1716,528,Andrea Armstrong,2023-10-23 23:21:53,2023-10-23 23:15:02,False,card,b0585707-7b75-477e-a1a7-3b24cf199403,2023-10-23 23:21:53
2024,487,Michael Gross,2023-10-23 23:20:24,2023-10-23 23:16:04,True,card,903fd6a8-31ff-4f5a-9a95-2867d1f67e86,2023-10-23 23:20:24
2958,276,Kevin Russell,2023-10-23 23:21:07,2023-10-23 23:19:29,False,card,e6bacf7a-9d7a-47df-9631-4421b2533823,2023-10-23 23:21:07
2003,355,Lisa Adkins,2023-10-23 23:16:00,2023-10-23 23:16:00,True,card,1598ff80-fdf1-450f-916d-caade364f5e8,2023-10-23 23:16:00
1323,583,Susan Hill,2023-10-23 23:22:46,2023-10-23 23:13:36,False,card,2f683715-6771-4d5d-8ef2-14737759bf41,2023-10-23 23:22:46
109,843,Jason Harris,2023-10-23 23:09:16,2023-10-23 23:09:16,False,card,17afb47b-3856-4bad-bfe3-3dc8c820d263,2023-10-23 23:09:16
2704,353,Beth Aguilar,2023-10-23 23:18:36,2023-10-23 23:18:36,True,card,660f857a-d8df-466b-951e-4cdd536b36bf,2023-10-23 23:18:36
898,,Justin Shah,2023-10-23 23:16:40,2023-10-23 23:12:11,True,card,477f1930-ac5e-4f14-865a-a523417f4d89,2023-10-23 23:16:40
3779,879,Joshua Walker,2023-10-23 23:23:00,2023-10-23 23:22:26,True,card,b11b8570-a4d5-4dfb-9761-06e0d8bb031f,2023-10-23 23:23:00
5012,613,Lisa Walton,2023-10-23 23:26:40,2023-10-23 23:26:40,True,card,08ab41f1-77ba-4705-ba58-de7782478c32,2023-10-23 23:26:40
367,751,Julie Brooks,2023-10-23 23:15:44,2023-10-23 23:10:10,True,card,a292f872-5c95-4274-be4a-d8eb13d9068a,2023-10-23 23:15:44
662,897,Jerry Hess,2023-10-23 23:11:15,2023-10-23 23:11:15,False,card,0bb0c90c-3b4e-4ed9-8f15-93d72cdb8d5b,2023-10-23 23:11:15
5201,219,Julie Ortiz,2023-10-23 23:27:26,2023-10-23 23:27:26,True,card,79d67c4f-000a-434d-81cd-7f621b12256b,2023-10-23 23:27:26
805,86,Tanner Kramer,2023-10-23 23:11:51,2023-10-23 23:11:51,True,card,4b73506c-e38a-4065-82bf-a14e3c6034b0,2023-10-23 23:11:51
181,348,Raymond Berry,2023-10-23 23:09:31,2023-10-23 23:09:31,True,card,6c371ee3-2409-42be-bd70-91528a508b8e,2023-10-23 23:09:31
4664,938,Charles Hays,2023-10-23 23:29:16,2023-10-23 23:25:29,False,card,f03fc9e7-7812-4729-b64f-c9183ae49fd1,2023-10-23 23:29:16
4430,899,John Lyons,2023-10-23 23:24:42,2023-10-23 23:24:42,True,card,8bd80668-7f3d-4e4c-bd27-249339b3e6c4,2023-10-23 23:24:42
5697,714,Sheila Gould,2023-10-23 23:29:23,2023-10-23 23:29:23,False,card,c0b0c3ff-d4f2-45a3-80e5-5a6c83ffd8b5,2023-10-23 23:29:23
5421,764,Eric Richardson,2023-10-23 23:28:19,2023-10-23 23:28:19,False,card,76c7d7dc-8f1c-42bc-a40b-d4525785c464,2023-10-23 23:28:19
3166,16,Sarah Davis,2023-10-23 23:21:57,2023-10-23 23:20:14,True,card,6f6d80a6-04c2-44df-b5d8-cc04945323e3,2023-10-23 23:21:57
413,879,Kelly Mcdaniel,2023-10-23 23:10:20,2023-10-23 23:10:20,False,card,72d632ae-2dd6-4014-b93a-346d68a1adc4,2023-10-23 23:10:20
4568,39,Gary Hernandez,2023-10-23 23:25:09,2023-10-23 23:25:09,False,card,a740fc73-8a6d-44aa-9116-0b676c08490c,2023-10-23 23:25:09
2350,459,Ellen Robinson,2023-10-23 23:17:16,2023-10-23 23:17:16,False,card,4ddbefc1-e843-4fe5-b740-9c3ae99ece58,2023-10-23 23:17:16
1648,541,Daniel Mckee,2023-10-23 23:14:46,2023-10-23 23:14:46,False,card,dab45a31-4832-4bfe-9e3f-ffda27a8b356,2023-10-23 23:14:46
2713,471,Ashley Brown,2023-10-23 23:29:05,2023-10-23 23:18:38,False,card,5286c93d-824e-4214-bee2-6d54ae7787c0,2023-10-23 23:29:05
148,87,Nancy Flores,2023-10-23 23:20:27,2023-10-23 23:09:23,False,card,e81b9891-f3b8-4002-8f3d-7449d04bb5f0,2023-10-23 23:20:27
873,518,Keith Rogers,2023-10-23 23:12:05,2023-10-23 23:12:05,False,card,4117a660-59ea-4f60-b359-97b9188270b1,2023-10-23 23:12:05
631,665,Christopher Martin,2023-10-23 23:29:42,2023-10-23 23:11:08,True,card,444449ca-337c-4184-8270-28a172d9fbb3,2023-10-23 23:29:42
1603,543,Christine Shaw,2023-10-23 23:15:48,2023-10-23 23:14:36,True,card,8ac506f7-16e0-469a-8d2c-cb135224f34b,2023-10-23 23:15:48
1045,548,Julia Snyder,2023-10-23 23:17:20,2023-10-23 23:12:42,False,card,c400e6ae-3846-4836-ac28-7999cccad8d9,2023-10-23 23:17:20
1546,150,David Ho,2023-10-23 23:19:57,2023-10-23 23:14:24,True,card,cf67e19f-3155-4303-90c3-61f0aa814597,2023-10-23 23:19:57
378,695,Michael Ibarra,2023-10-23 23:19:12,2023-10-23 23:10:14,False,card,7e596483-667a-42d2-8efd-829beec526f5,2023-10-23 23:19:12
701,690,Tracey Payne,2023-10-23 23:15:06,2023-10-23 23:11:25,True,card,51c55dce-b091-409e-ba16-f8d16b6ee350,2023-10-23 23:15:06
389,202,Kevin Hood,2023-10-23 23:12:31,2023-10-23 23:10:15,False,card,a6f79303-433f-418e-923d-c569785be01e,2023-10-23 23:12:31
3836,276,Christian Martinez,2023-10-23 23:22:36,2023-10-23 23:22:36,False,card,ab7c86eb-f6ef-4c2a-aaab-165755d98e56,2023-10-23 23:22:36
1120,453,Heather Buchanan,2023-10-23 23:12:55,2023-10-23 23:12:55,True,card,5eaefcc3-d458-432c-b493-25df59d77631,2023-10-23 23:12:55
2512,49,Amber Moreno,2023-10-23 23:18:46,2023-10-23 23:17:51,True,card,6f8c677c-7306-4fde-82e9-2c2ff767eaf0,2023-10-23 23:18:46
362,492,Robert Kim,2023-10-23 23:13:13,2023-10-23 23:10:10,True,card,9a2481a1-d364-470d-9214-62bcbb0ab0b1,2023-10-23 23:13:13
3511,694,Joseph Mendoza,2023-10-23 23:21:32,2023-10-23 23:21:32,False,card,4665d64f-29fe-4b1d-a672-3fbfe37c6fb8,2023-10-23 23:21:32
4117,452,John Ross,2023-10-23 23:26:29,2023-10-23 23:23:39,False,card,cceb0346-e7c0-49fc-9923-dacbdb8ce9d0,2023-10-23 23:26:29
502,597,Michelle Schaefer,2023-10-23 23:28:25,2023-10-23 23:10:40,True,card,99340752-581d-47b2-8c73-3ec75a89a44a,2023-10-23 23:28:25
50,644,Michelle Montoya,2023-10-23 23:11:26,2023-10-23 23:09:01,True,card,9382f703-dc70-45e0-88d8-a563f79c3f93,2023-10-23 23:11:26
866,543,James Day,2023-10-23 23:12:05,2023-10-23 23:12:05,False,card,284af357-e415-4de8-98c4-222633746273,2023-10-23 23:12:05
363,659,Margaret Mcneil,2023-10-23 23:12:42,2023-10-23 23:10:10,False,card,42ab7bee-07ca-4c19-b476-5fae604a87c4,2023-10-23 23:12:42
